14/06/2010;3687.21
07/06/2010;3555.52
31/05/2010;3455.61
24/05/2010;3515.06
17/05/2010;3430.74
10/05/2010;3560.36
03/05/2010;3392.59
26/04/2010;3816.99
19/04/2010;3951.30
12/04/2010;3986.63
06/04/2010;4050.54
29/03/2010;4034.23
22/03/2010;3988.93
15/03/2010;3925.44
08/03/2010;3927.40
01/03/2010;3910.42
22/02/2010;3708.80
15/02/2010;3769.54
08/02/2010;3599.07
01/02/2010;3563.76
25/01/2010;3739.46
18/01/2010;3820.78
11/01/2010;3954.38
04/01/2010;4045.14
28/12/2009;3936.33
21/12/2009;3912.73
14/12/2009;3794.44
07/12/2009;3803.72
30/11/2009;3846.62
23/11/2009;3721.45
16/11/2009;3729.36
09/11/2009;3806.01
02/11/2009;3707.29
26/10/2009;3607.69
19/10/2009;3808.24
12/10/2009;3827.60
05/10/2009;3799.61
28/09/2009;3649.90
21/09/2009;3739.14
14/09/2009;3827.84
07/09/2009;3734.89
31/08/2009;3598.76
24/08/2009;3693.14
17/08/2009;3615.81
10/08/2009;3495.27
03/08/2009;3521.14
27/07/2009;3426.27
20/07/2009;3366.45
13/07/2009;3218.46
06/07/2009;2983.10
29/06/2009;3119.51
22/06/2009;3129.73
15/06/2009;3221.27
08/06/2009;3326.14
01/06/2009;3339.05
25/05/2009;3277.65
18/05/2009;3227.97
11/05/2009;3169.05
04/05/2009;3312.59
27/04/2009;3159.85
20/04/2009;3102.85
13/04/2009;3091.96
06/04/2009;2974.18
30/03/2009;2958.74
23/03/2009;2840.62
16/03/2009;2791.14
09/03/2009;2705.63
02/03/2009;2534.45
23/02/2009;2702.48
16/02/2009;2750.55
09/02/2009;2997.86
02/02/2009;3122.79
26/01/2009;2973.92
19/01/2009;2849.14
12/01/2009;3016.75
05/01/2009;3299.50
29/12/2008;3349.69
22/12/2008;3116.21
15/12/2008;3225.90
08/12/2008;3213.60
01/12/2008;2988.01
24/11/2008;3262.68
17/11/2008;2881.26
10/11/2008;3291.47
03/11/2008;3469.12
27/10/2008;3487.07
20/10/2008;3193.79
13/10/2008;3329.92
06/10/2008;3176.49
29/09/2008;4080.75
22/09/2008;4163.38
15/09/2008;4324.87
08/09/2008;4332.66
01/09/2008;4196.66
25/08/2008;4482.60
18/08/2008;4400.45
11/08/2008;4453.62
04/08/2008;4491.85
28/07/2008;4314.34
21/07/2008;4377.18
14/07/2008;4299.36
07/07/2008;4100.64
30/06/2008;4266.00
23/06/2008;4397.32
16/06/2008;4509.27
09/06/2008;4682.30
02/06/2008;4795.32
26/05/2008;5014.28
19/05/2008;4933.77
12/05/2008;5078.04
05/05/2008;4960.56
